# Data collected in function IntegratedPopEvolution2()
# In arrays DEBUGinflow and DEBUGoutflow
# 
Year	Ethnicity	Age	Inflow	Outflow
9	5	1	113	170
9	5	2	107	72
9	5	3	93	88
9	5	4	117	87
9	5	5	67	90
9	5	6	102	98
9	5	7	73	120
9	5	8	111	108
9	5	9	85	109
9	5	10	147	114
9	5	11	141	108
9	5	12	141	99
9	5	13	116	107
9	5	14	110	114
9	5	15	419	117
9	5	16	357	145
9	5	17	369	150
9	5	18	344	271
9	5	19	369	415
9	5	20	627	522
9	5	21	621	627
9	5	22	657	653
9	5	23	629	625
9	5	24	616	687
9	5	25	573	699
9	5	26	668	710
9	5	27	640	733
9	5	28	586	633
9	5	29	621	641
9	5	30	305	647
9	5	31	313	635
9	5	32	340	560
9	5	33	356	537
9	5	34	352	475
9	5	35	162	485
9	5	36	148	415
9	5	37	131	417
9	5	38	163	328
9	5	39	146	277
9	5	40	87	277
9	5	41	101	249
9	5	42	89	252
9	5	43	99	215
9	5	44	78	244
9	5	45	53	177
9	5	46	75	140
9	5	47	65	142
9	5	48	68	150
9	5	49	45	120
9	5	50	45	140
9	5	51	42	105
9	5	52	34	128
9	5	53	27	107
9	5	54	49	97
9	5	55	33	75
9	5	56	36	84
9	5	57	30	86
9	5	58	23	76
9	5	59	24	79
9	5	60	15	99
9	5	61	20	91
9	5	62	17	92
9	5	63	29	108
9	5	64	23	94
9	5	65	24	129
9	5	66	29	114
9	5	67	25	102
9	5	68	22	116
9	5	69	23	115
9	5	70	10	111
9	5	71	12	85
9	5	72	8	87
9	5	73	11	75
9	5	74	14	80
9	5	75	12	82
9	5	76	13	75
9	5	77	10	85
9	5	78	8	87
9	5	79	8	95
9	5	80	11	122
9	5	81	8	134
9	5	82	4	119
9	5	83	4	104
9	5	84	3	106
9	5	85	3	127
9	5	86	0	109
9	5	87	1	98
9	5	88	2	95
9	5	89	0	99
9	5	90	2	138
9	5	91	0	39
9	5	92	0	41
9	5	93	0	34
9	5	94	0	23
9	5	95	0	18
9	5	96	0	15
9	5	97	0	9
9	5	98	0	3
9	5	99	0	8
9	5	100	41	6
